YEAR,ZIPCODE,STATE,REGION,Nearest_UrgentCare,Nearest_emDepart,Nearest_medICU,Nearest_traumaCenter,Nearest_pedICU,Nearest_healthClinic,percent_uninsured,Median_household_income,STATE_ABBR
2020,35405,Alabama,South,1.54,3.96,3.19,3.96,3.96,2.35,6.32,56446.0,AL
2020,35406,Alabama,South,3.91,3.6,3.6,4.07,4.07,4.08,2.63,106653.0,AL
2020,35441,Alabama,South,24.66,8.99,26.0,27.75,27.75,7.81,7.09,43750.0,AL
2020,35442,Alabama,South,29.14,13.29,32.37,32.71,32.71,2.66,8.76,35000.0,AL
2020,35443,Alabama,South,39.03,9.46,20.86,38.56,42.05,9.48,16.8,18206.0,AL
2020,35468,Alabama,South,,,,,,,10.36,48194.0,AL
2020,35444,Alabama,South,13.44,13.78,13.78,13.78,13.78,9.06,10.36,48194.0,AL
2020,35440,Alabama,South,14.32,12.43,12.43,20.48,20.48,6.39,10.36,48194.0,AL
2020,35446,Alabama,South,9.12,10.61,10.61,13.06,13.06,10.18,4.93,42969.0,AL
2020,35447,Alabama,South,20.89,3.66,24.73,25.04,25.04,3.56,13.36,33750.0,AL
2020,35452,Alabama,South,5.35,6.86,6.86,10.05,10.05,8.47,5.77,55694.0,AL
2020,35453,Alabama,South,5.75,6.72,6.71,6.72,6.72,4.23,7.29,64021.0,AL
2020,35449,Alabama,South,4.38,5.89,5.7,5.89,5.89,4.21,7.29,64021.0,AL
2020,35456,Alabama,South,6.14,8.72,8.14,8.72,8.72,7.81,13.34,50244.0,AL
2020,35459,Alabama,South,37.25,18.11,32.5,22.53,51.72,10.91,16.74,30313.0,AL
2020,35460,Alabama,South,38.04,11.95,25.55,28.21,51.28,8.2,11.73,24221.0,AL
2020,35471,Alabama,South,13.05,9.77,17.27,17.5,17.5,8.18,7.38,43750.0,AL
2020,35461,Alabama,South,9.43,12.91,13.65,13.88,13.88,6.06,7.38,43750.0,AL
2020,35491,Alabama,South,36.04,13.2,32.96,35.07,38.72,9.92,15.93,27565.0,AL
2020,35462,Alabama,South,28.06,4.65,29.29,30.99,30.99,0.43,15.93,27565.0,AL
2020,35448,Alabama,South,28.25,4.96,29.5,31.17,31.17,0.1,15.93,27565.0,AL
2020,35463,Alabama,South,10.92,13.39,13.16,13.82,13.82,10.74,9.69,56652.0,AL
2020,35464,Alabama,South,42.65,16.64,28.13,29.57,46.81,13.34,6.99,11775.0,AL
2020,35466,Alabama,South,18.04,11.86,19.6,22.68,22.68,0.82,7.44,46466.0,AL
2020,35470,Alabama,South,33.08,0.44,16.66,34.99,56.76,0.44,10.93,23467.0,AL
2020,35473,Alabama,South,1.56,1.98,1.98,5.14,5.14,4.57,4.07,64232.0,AL
2020,35474,Alabama,South,14.5,17.43,16.7,17.49,17.49,5.51,11.58,56250.0,AL
2020,35482,Alabama,South,20.13,16.83,16.83,23.06,23.06,9.14,1.93,87883.0,AL
2020,35475,Alabama,South,9.22,9.68,9.68,12.34,12.34,11.96,1.93,87883.0,AL
2020,35476,Alabama,South,0.58,0.9,0.9,3.81,3.81,2.62,9.87,46728.0,AL
2020,35480,Alabama,South,14.15,15.53,15.53,16.64,16.64,13.36,3.26,58393.0,AL
2020,35481,Alabama,South,20.51,9.53,24.12,24.88,24.88,0.46,9.38,40352.0,AL
2020,35490,Alabama,South,16.34,16.92,16.92,16.92,16.92,3.93,10.22,58158.0,AL
2020,35478,Alabama,South,11.13,11.58,11.58,11.58,11.58,8.29,10.22,58158.0,AL
2020,35502,Alabama,South,0.57,2.6,2.6,37.92,45.79,0.24,16.72,41276.0,AL
2020,35501,Alabama,South,0.21,2.12,2.12,37.09,45.48,0.21,16.72,41276.0,AL
2020,35503,Alabama,South,5.3,6.98,6.98,42.62,51.61,4.19,9.39,49497.0,AL
2020,35504,Alabama,South,5.31,3.93,3.93,36.17,50.59,4.35,7.29,60714.0,AL
2020,35540,Alabama,South,17.92,18.91,18.91,37.54,46.74,1.25,11.11,43558.0,AL
2020,35541,Alabama,South,7.7,16.0,16.0,43.03,54.41,1.6,12.5,49283.0,AL
2020,35542,Alabama,South,24.86,8.16,8.16,35.83,35.83,5.29,12.78,37969.0,AL
2020,35543,Alabama,South,34.69,7.66,7.66,18.44,34.7,4.44,5.05,27188.0,AL
2020,35544,Alabama,South,29.99,7.8,11.3,36.93,36.93,6.4,2.05,47484.0,AL
2020,35546,Alabama,South,23.12,15.18,15.18,28.52,28.52,3.2,6.24,58389.0,AL
2020,35548,Alabama,South,31.42,9.37,9.37,31.82,48.11,10.92,17.79,42283.0,AL
2020,35573,Alabama,South,18.68,13.67,13.67,42.9,48.05,4.21,10.58,38907.0,AL
2020,35549,Alabama,South,14.33,16.27,16.27,44.9,46.78,0.16,10.58,38907.0,AL
2020,35550,Alabama,South,7.65,6.71,6.71,29.64,42.42,5.9,12.01,43267.0,AL
2020,35552,Alabama,South,19.01,9.36,9.36,35.2,41.06,3.1,0.39,45685.0,AL
2020,35553,Alabama,South,16.88,12.69,12.69,30.89,44.02,0.37,10.37,31813.0,AL
2020,35554,Alabama,South,22.36,9.96,9.96,42.93,47.99,7.99,6.93,37348.0,AL
2020,35555,Alabama,South,33.2,1.4,1.4,36.41,36.41,1.4,8.41,41599.0,AL
2020,35563,Alabama,South,34.18,0.35,5.16,38.05,43.98,1.6,8.04,40507.0,AL
2020,35564,Alabama,South,31.86,13.04,13.04,18.14,34.17,0.03,10.38,28667.0,AL
2020,35565,Alabama,South,29.06,1.68,1.68,20.84,36.26,1.09,14.35,38917.0,AL
2020,35551,Alabama,South,26.78,5.03,5.03,24.42,39.93,4.53,14.35,38917.0,AL
2020,35570,Alabama,South,23.6,2.37,2.37,29.08,44.39,0.49,10.69,43041.0,AL
2020,35571,Alabama,South,26.89,14.52,14.52,17.75,32.26,7.08,12.22,47202.0,AL
2020,35572,Alabama,South,13.73,19.07,19.07,35.43,46.94,6.35,6.53,55781.0,AL
2020,35574,Alabama,South,23.66,12.23,12.23,27.05,27.05,5.06,3.0,45250.0,AL
2020,35545,Alabama,South,29.98,4.4,4.4,32.62,32.62,4.4,3.0,45250.0,AL
2020,35577,Alabama,South,22.42,13.61,13.61,33.04,48.64,7.13,7.93,41429.0,AL
2020,35575,Alabama,South,20.72,13.44,13.44,33.22,48.57,5.83,7.93,41429.0,AL
2020,35576,Alabama,South,14.95,11.8,17.9,17.9,17.9,4.55,8.23,59028.0,AL
2020,35578,Alabama,South,13.42,14.71,14.71,40.99,52.36,2.91,11.5,38237.0,AL
2020,35579,Alabama,South,10.03,11.86,11.86,35.63,35.63,1.85,13.17,46792.0,AL
2020,35580,Alabama,South,8.03,9.08,9.08,33.26,37.92,1.31,8.83,45167.0,AL
2020,35560,Alabama,South,10.33,11.07,11.07,31.2,36.43,3.87,8.83,45167.0,AL
2020,35581,Alabama,South,27.01,10.06,10.06,10.87,27.02,0.84,10.25,41500.0,AL
2020,35582,Alabama,South,20.88,1.6,23.26,23.26,32.34,1.62,10.1,34602.0,AL
2020,35584,Alabama,South,10.7,8.66,8.66,28.97,44.35,0.04,3.89,19844.0,AL
2020,35585,Alabama,South,23.86,7.98,7.98,7.98,23.88,6.03,16.86,42950.0,AL
2020,35586,Alabama,South,28.63,8.27,18.8,28.65,28.65,2.41,7.31,33520.0,AL
2020,35587,Alabama,South,9.5,11.76,11.76,41.98,41.98,6.93,5.39,35682.0,AL
2020,35592,Alabama,South,23.27,0.45,16.55,24.37,24.37,0.45,5.2,38299.0,AL
2020,35593,Alabama,South,20.93,7.47,17.65,21.87,33.8,7.48,6.31,54500.0,AL
2020,35594,Alabama,South,30.75,1.55,1.55,40.92,45.41,7.3,8.66,47860.0,AL
2020,35559,Alabama,South,27.53,6.06,6.06,44.67,45.4,11.63,8.66,47860.0,AL
2020,35699,Alabama,South,,,,,,,14.12,43485.0,AL
2020,35609,Alabama,South,,,,,,,14.12,43485.0,AL
2020,35602,Alabama,South,3.01,1.21,1.22,24.17,40.57,1.53,14.12,43485.0,AL
2020,35601,Alabama,South,1.94,0.47,0.92,24.89,40.52,1.01,14.12,43485.0,AL
2020,35603,Alabama,South,0.7,2.59,2.59,25.98,41.57,2.54,7.56,60078.0,AL
2020,35610,Alabama,South,20.81,7.62,18.16,40.27,28.09,7.08,10.23,45000.0,AL
2020,35612,Alabama,South,3.43,0.28,0.28,23.6,39.6,0.17,9.64,45195.0,AL
2020,35611,Alabama,South,6.32,3.75,3.75,26.57,36.19,3.6,9.64,45195.0,AL
2020,35613,Alabama,South,3.34,5.43,5.43,18.26,45.28,3.43,7.91,81618.0,AL
2020,35614,Alabama,South,8.71,5.61,5.61,28.43,36.24,5.52,11.04,47961.0,AL
2020,35616,Alabama,South,18.28,12.44,12.44,23.1,18.35,1.49,6.87,34526.0,AL
2020,35618,Alabama,South,17.58,11.88,11.88,25.31,21.86,0.93,14.13,29608.0,AL
2020,35619,Alabama,South,11.97,10.47,10.47,34.71,38.85,9.31,11.25,51508.0,AL
2020,35620,Alabama,South,10.05,8.29,8.29,26.07,42.07,8.3,9.36,68667.0,AL
2020,35621,Alabama,South,10.75,10.85,10.85,27.41,60.57,7.24,12.43,55000.0,AL
2020,35622,Alabama,South,9.99,8.02,8.02,31.8,52.96,2.43,15.01,48409.0,AL
2020,35632,Alabama,South,2.95,0.7,0.7,20.4,4.08,1.26,14.19,34898.0,AL
2020,35631,Alabama,South,3.35,1.26,1.26,20.22,3.92,0.75,14.19,34898.0,AL
2020,35630,Alabama,South,2.08,1.36,1.36,21.49,5.17,2.04,14.19,34898.0,AL
2020,35633,Alabama,South,7.88,7.54,7.54,26.54,11.35,8.13,6.41,58832.0,AL
2020,35617,Alabama,South,9.81,9.47,9.47,27.7,12.98,9.89,6.41,58832.0,AL
2020,35634,Alabama,South,5.2,5.67,5.67,28.23,12.08,8.73,6.4,73967.0,AL
2020,35640,Alabama,South,7.34,0.16,0.16,27.89,46.81,5.56,5.58,56773.0,AL
2020,35643,Alabama,South,10.99,10.26,10.35,30.26,28.46,6.57,13.22,45395.0,AL
2020,35645,Alabama,South,8.72,9.31,9.31,29.13,14.32,3.23,5.13,73103.0,AL
2020,35646,Alabama,South,9.49,9.43,9.43,15.12,9.43,2.07,8.5,45677.0,AL
2020,35647,Alabama,South,16.15,0.31,13.23,34.55,35.06,13.17,8.22,63967.0,AL
2020,35648,Alabama,South,16.64,15.34,17.23,36.31,22.24,0.43,7.63,59135.0,AL
2020,35649,Alabama,South,7.02,5.57,5.57,18.52,46.33,5.39,0.0,146250.0,AL
2020,35650,Alabama,South,15.62,1.1,1.1,25.36,28.74,0.57,8.36,51683.0,AL
2020,35651,Alabama,South,22.24,10.95,10.95,13.99,22.21,10.97,6.01,52348.0,AL
2020,35652,Alabama,South,18.48,13.88,19.03,32.63,21.77,2.03,5.84,60733.0,AL
2020,35653,Alabama,South,16.9,3.55,3.55,3.55,16.93,0.45,12.23,45297.0,AL
2020,35654,Alabama,South,16.3,4.09,4.09,4.09,16.3,4.09,12.67,37063.0,AL
2020,35660,Alabama,South,1.36,0.99,0.99,17.21,1.4,1.21,7.95,36774.0,AL
2020,35662,Alabama,South,,,,,,,5.15,60714.0,AL
2020,35661,Alabama,South,3.88,3.81,3.81,18.05,3.81,3.92,5.15,60714.0,AL
2020,35670,Alabama,South,12.53,11.39,11.39,19.43,56.59,0.38,14.66,52763.0,AL
2020,35671,Alabama,South,5.65,7.04,7.04,21.53,40.87,1.98,8.58,51903.0,AL
2020,35672,Alabama,South,17.3,12.03,12.03,19.03,17.24,4.08,6.98,51118.0,AL
2020,35673,Alabama,South,7.15,6.7,7.11,33.07,32.8,2.01,7.68,55213.0,AL
2020,35674,Alabama,South,4.41,4.1,4.1,12.18,4.45,0.84,7.3,47738.0,AL
2020,35677,Alabama,South,20.04,16.99,16.99,33.35,21.65,6.01,4.1,36908.0,AL
2020,35739,Alabama,South,12.06,14.82,14.82,22.06,51.19,2.04,8.72,49306.0,AL
2020,35740,Alabama,South,4.1,0.23,9.28,26.16,26.16,6.01,14.21,37866.0,AL
2020,35741,Alabama,South,4.37,5.1,5.1,5.47,67.76,5.34,5.43,81654.0,AL
2020,35744,Alabama,South,29.13,8.45,8.45,38.72,46.37,4.64,13.3,38672.0,AL
2020,35745,Alabama,South,18.67,18.61,18.61,26.28,51.39,8.82,17.52,31250.0,AL
2020,35746,Alabama,South,19.95,11.65,11.65,34.48,42.32,7.82,0.0,34948.0,AL
2020,35747,Alabama,South,14.88,11.56,12.49,22.77,67.63,2.27,4.87,57276.0,AL
2020,35748,Alabama,South,8.8,10.38,10.38,10.75,66.52,1.01,8.36,79185.0,AL
2020,35749,Alabama,South,1.07,11.97,11.97,12.38,51.81,6.8,4.58,99767.0,AL
2020,35742,Alabama,South,4.83,9.84,9.84,13.5,49.06,6.68,4.58,99767.0,AL
2020,35750,Alabama,South,0.31,13.98,13.98,15.86,62.92,9.57,7.1,54321.0,AL
2020,35751,Alabama,South,15.42,15.85,15.85,19.34,57.18,4.64,8.81,48500.0,AL
2020,35752,Alabama,South,21.82,8.48,8.48,36.31,42.3,7.09,5.66,41359.0,AL
2020,35754,Alabama,South,8.04,14.14,14.14,14.14,62.66,8.38,14.0,68673.0,AL
2020,35755,Alabama,South,16.54,11.48,11.48,30.06,60.11,7.72,5.98,41875.0,AL
2020,35756,Alabama,South,3.81,10.63,10.63,13.83,48.98,9.09,4.22,102135.0,AL
2020,35757,Alabama,South,1.68,10.36,10.36,10.48,52.78,8.6,2.64,92152.0,AL
2020,35758,Alabama,South,0.13,9.2,9.2,9.29,53.02,8.28,3.78,86495.0,AL
2020,35759,Alabama,South,6.08,9.3,9.3,9.73,63.41,6.92,6.02,83779.0,AL
2020,35760,Alabama,South,11.52,12.65,12.65,16.16,71.46,7.98,8.28,66042.0,AL
2020,35761,Alabama,South,8.52,13.89,13.89,14.38,66.53,1.44,8.66,62888.0,AL
2020,35763,Alabama,South,4.81,8.48,8.48,8.72,68.97,6.81,3.29,120629.0,AL
2020,35764,Alabama,South,12.32,14.26,14.26,14.62,63.29,3.38,11.91,26657.0,AL
2020,35765,Alabama,South,22.22,14.04,14.04,38.28,38.28,2.57,6.76,58365.0,AL
2020,35768,Alabama,South,26.15,3.98,3.98,28.87,49.87,3.87,9.92,42059.0,AL
2020,35769,Alabama,South,23.31,4.7,4.7,29.56,54.5,4.5,8.08,44969.0,AL
2020,35771,Alabama,South,22.68,8.8,8.8,35.72,52.81,0.47,17.96,55662.0,AL
2020,35772,Alabama,South,11.35,7.73,16.74,33.21,33.21,1.36,6.32,36607.0,AL
2020,35773,Alabama,South,6.18,14.77,14.77,14.94,54.53,1.68,11.48,54119.0,AL
2020,35774,Alabama,South,16.24,12.7,12.7,19.33,57.65,0.84,6.86,51250.0,AL
2020,35775,Alabama,South,8.54,13.68,13.68,13.68,57.92,6.05,11.71,37758.0,AL
2020,35776,Alabama,South,17.62,10.29,10.29,20.34,59.35,3.66,8.4,43661.0,AL
2020,35895,Alabama,South,1.84,0.73,0.73,0.86,61.84,0.37,5.87,80276.0,AL
2020,35804,Alabama,South,1.67,0.82,0.82,0.95,61.48,0.55,5.87,80276.0,AL
2020,35801,Alabama,South,1.74,0.13,0.13,0.59,62.65,0.39,5.87,80276.0,AL
2020,35815,Alabama,South,0.22,4.55,4.55,4.56,63.37,4.15,7.22,62231.0,AL
2020,35802,Alabama,South,0.87,3.56,3.56,3.62,63.57,3.2,7.22,62231.0,AL
2020,35803,Alabama,South,1.34,7.46,7.46,7.5,64.63,7.09,5.1,79214.0,AL
2020,35893,Alabama,South,0.77,4.23,4.23,4.33,57.96,3.29,23.21,26598.0,AL
2020,35807,Alabama,South,1.93,1.9,1.9,1.99,60.29,1.41,23.21,26598.0,AL
2020,35805,Alabama,South,1.59,2.08,2.08,2.13,60.33,1.82,23.21,26598.0,AL
2020,35806,Alabama,South,2.0,6.19,6.19,6.31,56.4,4.85,7.37,62355.0,AL
2020,35898,Alabama,South,3.37,4.47,4.47,4.47,59.65,4.27,1.88,94896.0,AL
2020,35897,Alabama,South,2.75,3.8,3.8,3.8,59.84,3.63,1.88,94896.0,AL
2020,35812,Alabama,South,4.11,5.11,5.11,5.11,58.64,4.91,1.88,94896.0,AL
2020,35809,Alabama,South,3.96,5.72,5.72,5.73,58.22,5.52,1.88,94896.0,AL
2020,35808,Alabama,South,3.6,4.51,4.51,4.52,58.78,4.29,1.88,94896.0,AL
2020,35810,Alabama,South,1.52,4.02,4.02,4.29,60.8,1.12,14.9,38450.0,AL
2020,35762,Alabama,South,0.65,3.05,3.05,3.37,61.52,0.4,14.9,38450.0,AL
2020,35811,Alabama,South,0.72,5.1,5.1,5.59,65.56,4.55,10.1,65938.0,AL
2020,35767,Alabama,South,3.96,7.17,7.17,7.57,68.99,6.16,10.1,65938.0,AL
2020,35899,Alabama,South,0.15,3.84,3.84,3.96,58.45,2.66,15.42,25424.0,AL
2020,35816,Alabama,South,0.83,3.07,3.07,3.2,59.37,1.75,15.42,25424.0,AL
2020,35814,Alabama,South,0.07,4.21,4.21,4.32,58.12,2.99,15.42,25424.0,AL
2020,35894,Alabama,South,1.45,9.74,9.74,9.78,53.82,9.38,5.8,86599.0,AL
2020,35824,Alabama,South,1.69,9.64,9.64,9.68,54.17,9.36,5.8,86599.0,AL
2020,35813,Alabama,South,1.19,10.37,10.37,10.42,52.77,9.86,5.8,86599.0,AL
2020,35902,Alabama,South,0.5,0.7,0.7,0.7,69.03,0.44,11.0,39732.0,AL
2020,35901,Alabama,South,1.15,0.94,0.94,2.04,68.49,1.47,11.0,39732.0,AL
2020,35903,Alabama,South,3.77,2.53,2.53,4.58,65.96,1.63,13.99,41103.0,AL
2020,35904,Alabama,South,2.01,2.99,2.99,2.99,71.2,1.5,16.09,38173.0,AL
2020,35905,Alabama,South,6.1,5.31,5.31,6.45,62.25,4.2,7.54,55265.0,AL
2020,35906,Alabama,South,5.83,5.44,5.44,5.44,65.77,5.66,10.54,49222.0,AL
2020,35907,Alabama,South,7.62,7.07,7.07,7.07,63.29,7.47,5.87,70383.0,AL
2020,35950,Alabama,South,2.08,5.29,5.29,22.17,76.73,0.77,17.01,48535.0,AL
2020,35951,Alabama,South,4.74,6.44,6.44,23.31,70.92,3.11,21.04,45073.0,AL
2020,35990,Alabama,South,15.61,12.72,12.72,16.29,61.69,4.41,17.24,40055.0,AL
2020,35952,Alabama,South,15.81,13.61,13.61,17.8,65.05,0.06,17.24,40055.0,AL
2020,35953,Alabama,South,18.41,15.35,15.35,18.26,53.02,8.13,12.64,53679.0,AL
2020,35954,Alabama,South,4.8,5.88,5.88,5.88,70.88,3.24,8.91,43715.0,AL
2020,35956,Alabama,South,11.36,5.06,5.06,12.51,75.19,3.87,9.21,52324.0,AL
2020,35957,Alabama,South,7.19,1.66,1.66,16.68,76.79,0.22,14.73,41773.0,AL
2020,35958,Alabama,South,7.02,6.25,8.99,21.19,21.19,0.26,6.58,38165.0,AL
2020,35959,Alabama,South,23.68,5.79,5.79,24.27,58.82,0.15,8.23,36038.0,AL
2020,36275,Alabama,South,21.37,3.37,3.37,22.29,67.4,3.47,6.85,42604.0,AL
2020,35960,Alabama,South,21.77,3.21,3.21,24.77,65.23,3.52,6.85,42604.0,AL
2020,35961,Alabama,South,19.94,13.92,13.92,20.61,62.21,1.69,17.92,39244.0,AL
2020,35962,Alabama,South,11.74,8.8,8.8,20.32,66.93,0.14,14.06,48700.0,AL
2020,35963,Alabama,South,18.26,12.89,12.89,24.73,60.02,4.39,14.68,33451.0,AL
2020,35966,Alabama,South,14.08,10.99,17.56,27.78,27.78,0.23,17.03,49479.0,AL
2020,35967,Alabama,South,22.09,5.39,5.39,32.02,49.36,0.54,14.2,41973.0,AL
2020,35968,Alabama,South,24.95,0.27,0.27,35.72,47.49,3.13,13.18,57765.0,AL
2020,35971,Alabama,South,20.89,10.06,10.06,31.61,54.84,1.91,12.01,37123.0,AL
2020,35973,Alabama,South,16.96,13.49,13.49,22.36,51.08,7.61,11.58,41694.0,AL
2020,35974,Alabama,South,14.2,12.95,12.95,24.65,62.54,0.07,8.63,46339.0,AL
2020,35975,Alabama,South,14.89,15.51,15.51,29.99,60.4,5.8,13.41,24101.0,AL
2020,35976,Alabama,South,6.18,0.89,5.52,29.72,76.39,0.83,8.47,57885.0,AL
2020,35978,Alabama,South,24.62,11.2,11.2,37.5,37.5,7.19,13.39,43917.0,AL
2020,35979,Alabama,South,12.8,10.69,15.1,23.56,23.56,1.64,11.34,48261.0,AL
2020,35980,Alabama,South,9.99,10.92,11.85,23.94,71.17,0.49,13.33,49549.0,AL
2020,35964,Alabama,South,9.27,10.54,10.54,22.6,71.47,1.6,13.33,49549.0,AL
2020,35981,Alabama,South,19.35,16.3,17.83,30.26,30.26,5.53,22.01,43250.0,AL
2020,35983,Alabama,South,18.01,6.59,6.59,18.87,65.03,6.25,6.82,60324.0,AL
2020,35984,Alabama,South,13.69,12.03,12.03,29.4,38.26,10.39,15.47,37420.0,AL
2020,35986,Alabama,South,27.15,4.6,4.6,35.59,48.98,5.78,8.34,46558.0,AL
2020,35987,Alabama,South,14.83,14.25,14.25,15.08,57.96,3.26,16.69,60306.0,AL
2020,35988,Alabama,South,27.31,5.77,5.77,39.91,44.68,8.69,6.16,41287.0,AL
2020,35989,Alabama,South,18.9,10.11,10.11,34.95,37.44,10.28,16.06,42652.0,AL
2020,36003,Alabama,South,12.22,14.35,14.35,22.51,54.22,2.36,6.28,22292.0,AL
2020,36061,Alabama,South,,,,,,,9.17,39063.0,AL
2020,36005,Alabama,South,14.47,13.15,13.15,48.0,74.36,12.29,9.17,39063.0,AL
2020,36006,Alabama,South,21.32,13.65,15.13,30.85,39.05,11.62,18.78,19792.0,AL
2020,36009,Alabama,South,22.8,8.03,19.84,19.84,71.18,8.08,9.13,46250.0,AL
2020,36010,Alabama,South,10.4,10.42,10.42,36.63,64.84,2.15,10.37,39643.0,AL
2020,36013,Alabama,South,11.3,11.07,11.07,19.02,60.83,14.72,16.93,101167.0,AL
2020,36016,Alabama,South,31.26,16.76,16.76,43.47,69.73,2.53,8.15,38750.0,AL
2020,36017,Alabama,South,22.89,16.86,16.86,35.44,64.1,2.13,17.88,24850.0,AL
2020,36020,Alabama,South,6.44,7.48,7.48,10.55,57.09,6.58,13.41,40441.0,AL
2020,36022,Alabama,South,10.5,10.64,10.64,17.99,49.4,3.78,4.39,67733.0,AL
2020,36024,Alabama,South,15.86,11.23,11.23,28.17,50.01,0.4,12.61,51196.0,AL
2020,36025,Alabama,South,7.54,8.28,8.28,13.02,54.72,6.84,12.47,41193.0,AL
2020,36026,Alabama,South,10.7,13.16,13.16,28.46,48.9,8.2,9.12,60472.0,AL
2020,36072,Alabama,South,33.01,1.04,1.04,41.69,61.41,1.08,10.22,34969.0,AL
2020,36027,Alabama,South,33.72,1.04,1.04,43.05,62.84,1.01,10.22,34969.0,AL
2020,36028,Alabama,South,31.54,13.58,13.58,15.02,70.07,0.53,13.3,38821.0,AL
2020,36029,Alabama,South,18.6,12.79,19.16,25.77,62.16,12.82,19.15,55744.0,AL
2020,36030,Alabama,South,28.9,11.59,11.59,45.06,94.01,8.81,7.22,48345.0,AL
2020,36031,Alabama,South,27.16,5.39,24.54,37.15,52.0,5.38,3.88,65417.0,AL
2020,36032,Alabama,South,23.19,11.87,11.87,28.76,86.91,0.4,8.52,35938.0,AL
2020,36033,Alabama,South,42.76,1.51,13.24,38.44,86.19,1.49,7.35,48482.0,AL
2020,36015,Alabama,South,39.29,6.81,8.17,37.96,91.28,6.78,7.35,48482.0,AL
2020,36034,Alabama,South,11.99,11.07,13.42,25.35,68.11,11.09,13.41,41912.0,AL
2020,36035,Alabama,South,9.44,9.79,10.42,33.7,77.21,9.44,5.09,51429.0,AL
2020,36036,Alabama,South,19.26,19.1,19.1,27.36,82.78,7.49,10.61,44569.0,AL
2020,36037,Alabama,South,33.34,2.08,2.08,41.28,96.16,1.85,11.01,44609.0,AL
2020,36039,Alabama,South,21.29,11.45,17.29,29.66,52.67,11.66,8.63,49375.0,AL
2020,36040,Alabama,South,7.9,22.74,22.74,22.78,71.95,4.98,11.15,27056.0,AL
2020,36041,Alabama,South,24.11,16.35,19.85,29.5,91.73,13.84,4.04,42531.0,AL
2020,36042,Alabama,South,28.76,12.41,12.41,34.43,92.42,11.44,10.03,56433.0,AL
2020,36043,Alabama,South,12.37,11.14,11.14,11.14,74.01,9.92,11.62,70425.0,AL
2020,36046,Alabama,South,23.48,21.03,21.55,24.79,88.86,10.73,8.76,40885.0,AL
2020,36047,Alabama,South,20.99,19.74,19.74,20.89,81.42,8.1,3.13,46429.0,AL
2020,36048,Alabama,South,23.05,22.08,22.08,41.2,70.43,0.86,13.77,30592.0,AL
2020,36062,Alabama,South,,,,,,,4.71,44307.0,AL
2020,36049,Alabama,South,18.86,3.83,19.88,31.51,80.72,3.73,4.71,44307.0,AL
2020,36051,Alabama,South,16.38,13.95,15.24,25.23,41.54,0.55,15.02,56691.0,AL
2020,36052,Alabama,South,13.35,14.8,14.8,19.66,67.52,10.64,1.45,123342.0,AL
2020,36053,Alabama,South,35.03,15.59,21.84,41.07,55.93,3.09,12.13,31518.0,AL
2020,36054,Alabama,South,4.17,5.12,5.12,10.34,56.48,7.48,9.1,56593.0,AL
2020,36064,Alabama,South,7.24,6.95,6.95,15.03,62.87,10.93,4.75,104327.0,AL
2020,36057,Alabama,South,10.72,10.75,10.75,18.38,61.9,13.98,4.75,104327.0,AL
2020,36068,Alabama,South,0.3,1.5,1.5,9.63,57.22,8.86,4.48,66243.0,AL
2020,36066,Alabama,South,0.62,1.52,1.52,9.94,56.86,9.01,4.48,66243.0,AL
2020,36067,Alabama,South,4.68,3.42,3.42,13.89,54.1,9.59,10.43,52343.0,AL
2020,36008,Alabama,South,8.95,7.67,7.67,17.83,51.77,6.82,10.43,52343.0,AL
2020,36069,Alabama,South,17.38,17.82,17.82,20.44,78.23,0.27,6.83,48125.0,AL
2020,36065,Alabama,South,17.63,19.32,19.32,22.47,72.61,6.45,6.83,48125.0,AL
2020,36071,Alabama,South,24.5,6.8,17.47,30.64,82.51,6.69,12.11,31518.0,AL
2020,36075,Alabama,South,15.63,10.08,10.08,24.73,52.28,11.52,11.2,39659.0,AL
2020,36078,Alabama,South,17.74,1.61,1.61,27.85,47.14,0.5,8.6,54802.0,AL
2020,36045,Alabama,South,,,,,,,8.6,54802.0,AL
2020,36023,Alabama,South,,,,,,,8.6,54802.0,AL
2020,36079,Alabama,South,2.13,3.32,3.32,35.8,73.9,2.13,5.05,51250.0,AL
2020,36080,Alabama,South,13.13,10.89,18.17,23.28,48.2,4.27,2.7,78365.0,AL
2020,36081,Alabama,South,4.93,3.66,3.66,41.84,77.33,4.93,10.78,31046.0,AL
2020,36083,Alabama,South,15.91,0.6,14.55,36.77,41.63,0.59,11.09,35324.0,AL
2020,36088,Alabama,South,16.91,1.27,14.12,35.83,42.63,1.6,4.12,31801.0,AL
2020,36087,Alabama,South,16.18,0.49,13.86,36.19,41.89,1.13,4.12,31801.0,AL
2020,36089,Alabama,South,29.83,0.95,28.43,39.29,56.74,0.92,7.94,31596.0,AL
2020,36091,Alabama,South,19.91,8.43,9.7,30.65,36.02,5.0,15.64,45313.0,AL
2020,36092,Alabama,South,6.33,3.31,15.33,18.37,55.88,1.19,6.56,59034.0,AL
2020,36093,Alabama,South,4.62,5.18,8.01,14.56,60.86,3.72,3.78,106233.0,AL
2020,36142,Alabama,South,,,,,,,11.39,31717.0,AL
2020,36140,Alabama,South,,,,,,,11.39,31717.0,AL
2020,36135,Alabama,South,,,,,,,11.39,31717.0,AL
2020,36131,Alabama,South,3.88,0.38,0.38,2.47,65.59,1.15,11.39,31717.0,AL
